Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
P6602_CF_28102021-0	BMIPMB_00680	contig_1	148153	149328	+	chrA	chromate resistance efflux protein ChrA	plus	STRESS	METAL	CHROMATE	CHROMATE	BLASTP	391	416	93.99	95.14	391	AAA88432.1	chromate resistance efflux protein ChrA	NA	NA
P6602_CF_28102021-0	BMIPMB_00930	contig_1	193863	195548	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	561	561	100.00	78.07	561	ACU65296.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
P6602_CF_28102021-0	BMIPMB_00935	contig_1	195576	195998	-	merC	organomercurial transporter MerC	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	HMM	140	140	98.57	63.04	138	AAC33908.1	organomercurial transporter MerC	NF033784.1	organomercurial transporter MerC
P6602_CF_28102021-0	BMIPMB_00940	contig_1	196017	196295	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	HMM	92	91	100.00	75.00	92	AAC38232.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
P6602_CF_28102021-0	BMIPMB_09060	contig_17	46790	48478	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	HMM	562	562	100.00	81.85	562	CAC69251.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
P6602_CF_28102021-0	BMIPMB_09065	contig_17	48489	48794	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	HMM	101	91	89.01	75.31	81	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
P6602_CF_28102021-0	BMIPMB_29670	contig_171	1104	2300	+	tet	Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	HMM	398	399	96.49	60.52	385	WP_063855983.1	Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter	NF012174.0	Tet(A)/Tet(B)/Tet(C) family tetracycline efflux MFS transporter
P6602_CF_28102021-0	BMIPMB_09440	contig_18	72640	73425	-	aph(3')	APH(3') family aminoglycoside O-phosphotransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	HMM	261	266	97.74	41.38	261	WP_004861468.1	APH(3') family aminoglycoside O-phosphotransferase	NF033068.1	APH(3') family aminoglycoside O-phosphotransferase
P6602_CF_28102021-0	BMIPMB_15480	contig_41	6542	7768	-	blaELC	ELC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	HMM	408	450	100.00	83.33	450	WP_232734851.1	ELC family class C beta-lactamase	NF050047.1	ELC family class C beta-lactamase
P6602_CF_28102021-0	BMIPMB_19355	contig_61	13966	14793	-	blaOXA-114h	class D beta-lactamase OXA-114h	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_053498400.1	class D beta-lactamase OXA-114h	NF033818.0	OXA-114 family class D beta-lactamase
P6602_CF_28102021-0	BMIPMB_19615	contig_62	22548	23198	+	catB	type B chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	HMM	216	210	98.10	81.07	206	WP_063843223.1	type B chloramphenicol O-acetyltransferase	NF000490.1	type B chloramphenicol O-acetyltransferase
