Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
P0303_CF_29072024-0	CDNBGC_00004	contig_1	2583	4988	+	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	PARTIALP	801	949	84.40	96.13	801	ASF80763.1	heat shock survival AAA family ATPase ClpK	NA	NA
P0303_CF_29072024-0	CDNBGC_00007	contig_1	8371	8829	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	98.03	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
P0303_CF_29072024-0	CDNBGC_00008	contig_1	8851	9759	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	302	304	100.00	91.78	304	APX31172.1	heat resistance protein YfdX1	NA	NA
P0303_CF_29072024-0	CDNBGC_00009	contig_1	9862	10749	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	92.88	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
P0303_CF_29072024-0	CDNBGC_00010	contig_1	10846	11457	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	94.09	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
P0303_CF_29072024-0	CDNBGC_00012	contig_1	12672	13112	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	95.21	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
P0303_CF_29072024-0	CDNBGC_00013	contig_1	13116	14831	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	90.72	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
P0303_CF_29072024-0	CDNBGC_00272	contig_1	312515	313342	-	blaOXA	OXA-364 family class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	275	275	100.00	99.27	275	WP_054500785.1	OXA-364 family class D beta-lactamase OXA-789	NF033815.0	OXA-364 family class D beta-lactamase
P0303_CF_29072024-0	CDNBGC_01331	contig_3	120342	121634	+	blaELC	ELC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	430	450	100.00	90.89	450	WP_232734851.1	class C beta-lactamase ELC-2	NF050047.1	ELC family class C beta-lactamase
P0303_CF_29072024-0	CDNBGC_01738	contig_4	205008	205658	+	catB	type B chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	HMM	216	210	98.10	81.07	206	WP_063843223.1	type B chloramphenicol O-acetyltransferase	NF000490.1	type B chloramphenicol O-acetyltransferase
