Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
P9604_CF_03102019-0	DFAENK_01805	contig_10	3108	5957	+	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTP	949	949	100.00	95.05	949	ASF80763.1	heat shock survival AAA family ATPase ClpK	NF033606.1	heat shock survival AAA family ATPase ClpK
P9604_CF_03102019-0	DFAENK_01808	contig_10	9340	9798	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	BLASTP	152	152	100.00	96.71	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
P9604_CF_03102019-0	DFAENK_01809	contig_10	9821	10735	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	96.38	304	APX31172.1	heat resistance protein YfdX1	NA	NA
P9604_CF_03102019-0	DFAENK_01810	contig_10	10838	11725	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	94.24	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
P9604_CF_03102019-0	DFAENK_01811	contig_10	11822	12433	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	91.13	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
P9604_CF_03102019-0	DFAENK_01813	contig_10	13648	14088	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	94.52	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
P9604_CF_03102019-0	DFAENK_01814	contig_10	14092	15807	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	89.32	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
P9604_CF_03102019-0	DFAENK_01815	contig_10	15804	16301	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	BLASTP	165	165	100.00	91.52	165	APX31178.1	heat resistance protein PsiE-GI	NA	NA
P9604_CF_03102019-0	DFAENK_02789	contig_17	23733	24920	+	cml	CmlA/FloR family chloramphenicol efflux MFS transporter	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	HMM	395	395	100.00	65.82	395	WP_031633255.1	CmlA/FloR family chloramphenicol efflux MFS transporter	NF033134.0	CmlA/FloR family chloramphenicol efflux MFS transporter
P9604_CF_03102019-0	DFAENK_04079	contig_31	24422	25612	+	blaAMZ	AMZ family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	396	396	100.00	95.45	396	WP_280147732.1	class C beta-lactamase AMZ-1	NF041741.1	AMZ family class C beta-lactamase
P9604_CF_03102019-0	DFAENK_01796	contig_9	149146	149382	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	78	78	100.00	100.00	78	CAA77325.1	broad-spectrum mercury transporter MerE	NF010310.2	broad-spectrum mercury transporter MerE
P9604_CF_03102019-0	DFAENK_01797	contig_9	149379	149744	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	121	121	100.00	100.00	121	ABF13034.1	mercury resistance co-regulator MerD	NF033783.1	mercury resistance co-regulator MerD
P9604_CF_03102019-0	DFAENK_01798	contig_9	149762	151447	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	561	561	100.00	98.57	561	AAC38220.1	mercury(II) reductase	TIGR02053.1	mercury(II) reductase
P9604_CF_03102019-0	DFAENK_01799	contig_9	151519	151794	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	91	91	100.00	100.00	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	TIGR02052.1	mercury resistance system periplasmic binding protein MerP
P9604_CF_03102019-0	DFAENK_01800	contig_9	151807	152157	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTP	116	116	100.00	93.97	116	CAA70196.1	mercuric transport protein MerT	NA	NA
P9604_CF_03102019-0	DFAENK_01801	contig_9	152229	152663	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	EXACTP	144	144	100.00	100.00	144	CAA77320.1	mercury resistance transcriptional regulator MerR	NF010315.0	mercury resistance transcriptional regulator MerR
