Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
P6005_CF_22102018-0	AOCPLI_00111	contig_1	111216	114065	+	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTP	949	949	100.00	95.36	949	ASF80763.1	heat shock survival AAA family ATPase ClpK	NF033606.1	heat shock survival AAA family ATPase ClpK
P6005_CF_22102018-0	AOCPLI_00114	contig_1	117446	117904	+	shsP	small heat shock protein sHSP20-GI	plus	STRESS	HEAT	NA	NA	EXACTP	152	152	100.00	100.00	152	ASF80771.1	small heat shock protein sHSP20-GI	NA	NA
P6005_CF_22102018-0	AOCPLI_00115	contig_1	117927	118841	+	yfdX1	heat resistance protein YfdX1	plus	STRESS	HEAT	NA	NA	BLASTP	304	304	100.00	97.04	304	APX31172.1	heat resistance protein YfdX1	NA	NA
P6005_CF_22102018-0	AOCPLI_00116	contig_1	118944	119831	+	yfdX2	heat resistance protein YfdX2	plus	STRESS	HEAT	NA	NA	BLASTP	295	295	100.00	94.58	295	ASF80766.1	heat resistance protein YfdX2	NA	NA
P6005_CF_22102018-0	AOCPLI_00117	contig_1	119921	120532	+	hdeD-GI	heat resistance membrane protein HdeD-GI	plus	STRESS	HEAT	NA	NA	BLASTP	203	203	100.00	94.58	203	APX31174.1	heat resistance membrane protein HdeD-GI	NA	NA
P6005_CF_22102018-0	AOCPLI_00119	contig_1	121747	122187	+	trxLHR	heat resistance system thioredoxin Trx-GI	plus	STRESS	HEAT	NA	NA	BLASTP	146	146	100.00	94.52	146	APX31176.1	heat resistance system thioredoxin Trx-GI	NA	NA
P6005_CF_22102018-0	AOCPLI_00120	contig_1	122191	123906	+	kefB-GI	heat resistance system K+/H+ antiporter KefB-GI	plus	STRESS	HEAT	NA	NA	BLASTP	571	571	100.00	92.12	571	APX31177.1	heat resistance system K+/H+ antiporter KefB-GI	NA	NA
P6005_CF_22102018-0	AOCPLI_00121	contig_1	123903	124217	+	psi-GI	heat resistance protein PsiE-GI	plus	STRESS	HEAT	NA	NA	PARTIALP	104	165	58.18	98.96	96	APX31178.1	heat resistance protein PsiE-GI	NA	NA
P6005_CF_22102018-0	AOCPLI_00668	contig_3	136057	136884	-	blaOXA-457	class D beta-lactamase OXA-457	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_063864087.1	class D beta-lactamase OXA-457	NF000270.1	class D beta-lactamase
P6005_CF_22102018-0	AOCPLI_04079	contig_50	10223	11488	+	blaELC	ELC family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	HMM	421	450	100.00	83.55	456	WP_232734851.1	ELC family class C beta-lactamase	NF050047.1	ELC family class C beta-lactamase
